,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,Unnamed: 0,ra_y,dec_y,z1,z2,spec_type,cataid
62,65,0.06084,-136.210807,215.951,-1.68131,5,J142348.27-014052.7,215.9511583,-1.6813222,0.1212,0.131,0.0192,344.2867953,53.6054133,214.2086056,11.918101,2969.657,1611.008,2.16E+18,2163m016_ac51-015282,2163m016_ac51,15282,15.855,0.046,23.5,0.9854,15.707,0.122,8.9,0.9515,12.627,,0.6,0.8803,9.359,,-0.5,1.061,0.9674,1,0,0,0,0,0,0,215.9511568,-1.6813267,0.1331,0.1434,0.0169,-60,278,-184,305,0.9846,0.9517,0.8803,1.061,0.9672,1N000,0,,0,0nnn,ABUU,3,1211,34,35,2,35,0,25,0,25,35.493,36.583,25.568,25.806,0,,0,,0,,0,,2.16E+18,0,72.088,3.064,17.06,3.078,0.178,32.911,3.7111,49.283,4.083,0.469,32.351,54.343,2869.396,30.699,3.663,-6.5614,14.304,926.082,11.05,2.233,15.705,0.087,1,0.261,15.464,0.137,1,0.319,12.854,,32,0.825,8.86,,32,0.576,16.459,0.098,1,16.382,0.17,1,13.72,,32,9.931,,32,15.966,0.087,1,15.783,0.137,1,13.679,,32,9.436,,32,15.547,0.078,1,15.315,0.115,1,14.541,,32,8.934,,32,15.063,0.062,1,14.85,0.093,1,12.862,,32,8.597,,32,14.619,0.049,1,14.428,0.075,1,12.515,,32,8.312,,32,14.288,0.043,1,14.084,0.065,1,12.227,,32,8.091,,32,14.035,0.04,1,13.814,0.059,1,12.052,,32,7.93,,32,13.787,0.036,1,13.58,0.055,1,11.921,,32,7.782,,32,15.854,0.189,0.032,0.753,34,0.33,55220.35605,55585.15175,55396.50633,15.806,0.661,0.112,0.628,31,0.72,55220.35605,55585.15175,55396.50633,14.343,9.395,1.879,0.649,13,0.01,55220.35605,55400.66869,55321.25182,,,,0.498,12,0.07,55220.35605,55400.66869,55321.25182,11,48,-25,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.11409E+13,88,215.951,-1.68131,0.202,0.305,PG+ELG,508116
125,115,0.422422,160.486697,350.02,-32.3593,5,J232004.71-322133.8,350.0196464,-32.3594106,0.0904,0.091,-0.0178,12.6182161,-69.5357161,337.3459469,-25.6472512,707.429,588.373,3.49E+18,3494m319_ac51-000094,3494m319_ac51,94,15.038,0.037,29.5,0.9698,14.85,0.066,16.3,0.8952,12.077,,1.3,0.945,8.863,,1,1.056,0.9535,1,0,0,0,0,0,0,350.019647,-32.3594117,0.0997,0.1003,-0.0178,83,259,-462,264,0.965,0.895,0.9448,1.056,0.9519,1N000,0,,0,00nn,AAUU,3,0,27,27,23,27,1,15,0,15,29.176,29.702,16.082,16.277,0,,0,,0,,0,,3.49E+18,0,153.02,5.1816,12.212,2.968,0,72.426,4.4314,33.863,3.711,0,90.048,71.956,2099.422,30.802,0,15.101,15.022,646.175,9.819,0,14.865,0.04,1,0.261,14.785,0.076,1,0.319,12.056,,32,0.825,8.391,,32,0.576,15.562,0.044,1,15.578,0.086,1,13.143,,32,9.445,,32,15.126,0.04,1,15.104,0.076,1,12.881,,32,8.967,,32,14.922,0.043,1,14.879,0.08,1,12.781,,32,8.606,,32,14.776,0.046,1,14.721,0.086,1,12.547,,32,8.385,,32,14.638,0.049,1,14.584,0.092,1,12.346,,32,8.245,,32,14.51,0.051,1,14.464,0.098,1,12.165,,32,8.102,,32,14.404,0.054,17,14.38,0.106,1,12.003,,32,7.938,,32,14.334,0.058,17,14.358,0.119,1,11.85,,32,7.76,,32,15.037,0.143,0.027,0.868,26,4.77,55343.81703,55525.79599,55425.02246,14.799,0.25,0.048,0.76,25,0.41,55343.81703,55525.79599,55425.02246,14.139,6.6,1.704,0.864,6,0.83,55343.81703,55351.75501,55344.82248,10.087,5.118,1.321,0.732,8,0.11,55343.81703,55351.75501,55344.82248,16,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28468E+13,100,350.02,-32.35935,0.202,0.785,PG+ELG,5014213
126,115,0.422422,160.486697,350.02,-32.3593,5,J232004.71-322133.8,350.0196464,-32.3594106,0.0904,0.091,-0.0178,12.6182161,-69.5357161,337.3459469,-25.6472512,707.429,588.373,3.49E+18,3494m319_ac51-000094,3494m319_ac51,94,15.038,0.037,29.5,0.9698,14.85,0.066,16.3,0.8952,12.077,,1.3,0.945,8.863,,1,1.056,0.9535,1,0,0,0,0,0,0,350.019647,-32.3594117,0.0997,0.1003,-0.0178,83,259,-462,264,0.965,0.895,0.9448,1.056,0.9519,1N000,0,,0,00nn,AAUU,3,0,27,27,23,27,1,15,0,15,29.176,29.702,16.082,16.277,0,,0,,0,,0,,3.49E+18,0,153.02,5.1816,12.212,2.968,0,72.426,4.4314,33.863,3.711,0,90.048,71.956,2099.422,30.802,0,15.101,15.022,646.175,9.819,0,14.865,0.04,1,0.261,14.785,0.076,1,0.319,12.056,,32,0.825,8.391,,32,0.576,15.562,0.044,1,15.578,0.086,1,13.143,,32,9.445,,32,15.126,0.04,1,15.104,0.076,1,12.881,,32,8.967,,32,14.922,0.043,1,14.879,0.08,1,12.781,,32,8.606,,32,14.776,0.046,1,14.721,0.086,1,12.547,,32,8.385,,32,14.638,0.049,1,14.584,0.092,1,12.346,,32,8.245,,32,14.51,0.051,1,14.464,0.098,1,12.165,,32,8.102,,32,14.404,0.054,17,14.38,0.106,1,12.003,,32,7.938,,32,14.334,0.058,17,14.358,0.119,1,11.85,,32,7.76,,32,15.037,0.143,0.027,0.868,26,4.77,55343.81703,55525.79599,55425.02246,14.799,0.25,0.048,0.76,25,0.41,55343.81703,55525.79599,55425.02246,14.139,6.6,1.704,0.864,6,0.83,55343.81703,55351.75501,55344.82248,10.087,5.118,1.321,0.732,8,0.11,55343.81703,55351.75501,55344.82248,16,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28468E+13,111,350.02,-32.3593,0.2022,0.7854,PG+ELG,5363861
119,111,0.404549,122.090583,346.682,-34.8419,5,J230643.77-345031.0,346.682416,-34.8419597,0.0656,0.065,-0.0136,7.4431313,-66.3528717,333.3558241,-26.6775977,3178.452,2019.54,3.47E+18,3472m349_ac51-034654,3472m349_ac51,34654,14.508,0.03,36.7,1.175,14.194,0.042,25.6,0.9436,11.424,0.175,6.2,0.9212,8.908,,-0.2,0.8179,0.9922,1,0,0,0,0,0,0,346.6824164,-34.8419596,0.0773,0.0753,-0.0123,-8,176,-55,176,1.175,0.9432,0.9212,0.8179,0.9922,1N000,0,,0,00nn,AABU,7,0,26,26,26,26,2,13,0,13,26.411,26.412,12.871,12.806,0,,0,,0,,0,,3.47E+18,0,249.34,6.8009,11.561,2.73,0.121,132.52,5.1848,32.977,3.602,0.231,426.87,68.961,2036.743,29.269,5.168,-4.1825,21.662,623.932,11.407,1.827,14.358,0.018,1,0.261,14.113,0.046,1,0.319,11.62,0.428,1,0.825,8.302,,32,0.576,15.059,0.021,1,14.919,0.053,1,12.98,0.503,0,9.317,,32,14.619,0.018,1,14.432,0.046,1,12.445,0.428,1,8.878,,32,14.366,0.019,1,14.174,0.046,1,12.191,0.436,1,8.529,,32,14.111,0.018,1,13.971,0.046,1,12.098,0.497,1,8.238,,32,13.879,0.018,1,13.802,0.047,1,11.333,,32,7.975,,32,13.74,0.019,1,13.704,0.05,1,11.339,,32,7.738,,32,13.679,0.021,1,13.672,0.056,1,11.417,,32,7.523,,32,13.655,0.024,1,13.663,0.064,1,11.494,,32,7.323,,32,14.509,0.076,0.015,0.784,25,1.01,55339.98048,55522.22466,55431.07718,14.203,0.169,0.033,0.787,25,1.13,55339.98048,55522.22466,55431.07718,11.422,0.587,0.163,0.724,11,0.7,55339.98048,55341.105,55340.52493,,,,0.709,5,0,55339.98048,55341.105,55340.52493,-31,14,58,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50355166,0.25,30.6,1,16.735,0.172,15.891,0.187,15.117,0.126,1.28386E+13,113,346.682,-34.8419,0.2036,0.2837,PG+ELG,5287619
118,110,0.447236,119.725564,346.73,-34.8736,5,J230655.30-345225.1,346.7304315,-34.8736616,0.0774,0.0785,-0.0201,7.3455229,-66.3849116,333.3801945,-26.7232417,3074.883,1937.057,3.47E+18,3472m349_ac51-034676,3472m349_ac51,34676,14.929,0.033,33,1.095,14.661,0.055,19.7,0.8578,12.058,,1.7,0.9053,8.449,,1.3,1.056,0.9738,1,0,0,0,0,0,0,346.7304333,-34.873662,0.0864,0.085,-0.0198,-260,231,358,234,1.091,0.8553,0.9053,1.056,0.9718,1N000,0,,0,11nn,AAUU,3,0,25,25,24,25,0,12,0,12,24.39,24.772,11.956,11.937,0,,0,,0,,0,,3.47E+18,0,169.18,5.1199,12.002,2.801,0,86.183,4.3802,33.296,3.693,0,110.5,63.841,2036.909,27.021,0,25.966,20.074,623.215,10.496,0,14.722,0.025,0,0.261,14.577,0.109,0,0.319,11.882,,32,0.825,7.944,,32,0.576,15.428,0.028,0,15.365,0.122,0,13.085,,32,9.016,,32,14.983,0.025,0,14.896,0.109,0,12.707,,32,8.52,,32,14.782,0.026,1,14.74,0.113,1,12.523,,32,8.175,,32,14.658,0.028,1,14.723,0.131,1,12.457,,32,7.854,,32,14.55,0.031,1,14.755,0.157,1,13.923,,32,7.609,,32,14.434,0.033,1,14.835,0.195,1,12.274,,32,7.432,,32,14.321,0.034,1,14.956,0.251,1,12.117,,32,7.249,,32,14.219,0.035,1,15.095,0.325,1,11.977,,32,7.11,,32,14.918,0.1,0.02,0.774,24,2.63,55339.98048,55522.22466,55434.74749,14.667,0.208,0.042,0.805,24,0.32,55339.98048,55522.22466,55434.74749,12.957,2.847,0.822,0.711,6,0.48,55339.98048,55341.105,55340.54274,9.488,2.848,0.822,0.733,6,0.02,55339.98048,55341.105,55340.54274,35,-37,23,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50370608,0.241,-164,1,16.722,0.171,16.16,0.208,15.02,0.111,1.28386E+13,125,346.73,-34.8736,0.2064,0.4942,PG+ELG,5287452
95,96,0.38227,-43.047141,347.444,-31.04443,5,J230946.55-310239.6,347.4439954,-31.0443524,0.0761,0.0764,-0.0181,16.8358218,-67.498313,335.7895845,-23.5193274,2907.014,68.669,3.48E+18,3478m303_ac51-007810,3478m303_ac51,7810,14.858,0.031,34.5,1.271,14.63,0.058,18.6,0.9333,12.4,0.517,2.1,0.9309,8.847,,-0.4,1.034,1.061,1,0,0,0,0,0,0,347.4439955,-31.0443536,0.0823,0.0816,-0.0213,17,221,303,223,1.269,0.9322,0.9308,1.034,1.06,1N000,0,,0,00nn,AACU,7,0,26,26,25,25,0,13,0,13,25.304,23.826,12.707,12.487,0,,0,,0,,0,,3.48E+18,0,180.61,5.2335,12.475,2.832,0.148,88.678,4.7738,34.787,3.8,0.143,173.72,82.787,2196.193,30.413,6.492,-8.2751,22.915,682.321,11.47,2.6,14.645,0.023,0,0.261,14.604,0.075,0,0.319,12.055,0.42,0,0.825,8.475,,32,0.576,15.365,0.027,0,15.378,0.082,0,12.795,,32,9.478,,32,14.906,0.023,0,14.923,0.075,0,12.88,0.42,0,9.051,,32,14.703,0.025,1,14.766,0.083,1,12.507,0.386,1,8.588,,32,14.592,0.028,1,14.715,0.098,1,12.364,0.417,1,8.19,,32,14.489,0.03,17,14.66,0.111,1,12.341,0.487,1,7.845,,32,14.358,0.032,17,14.559,0.119,1,11.566,,32,7.549,,32,14.218,0.033,17,14.41,0.119,1,11.454,,32,7.303,,32,14.084,0.033,17,14.252,0.118,1,11.307,,32,7.144,,32,14.87,0.082,0.016,0.747,25,1.19,55342.22901,55524.3414,55433.65674,14.641,0.193,0.039,0.819,24,0.1,55342.22901,55524.3414,55437.30856,12.398,1.093,0.303,0.757,10,0.02,55342.22901,55351.68841,55343.47566,,,,0.744,4,0.24,55342.22901,55351.68841,55343.47566,-15,-27,-7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28407E+13,101,347.444,-31.04443,0.213,0.235,PG+ELG,5022159
96,96,0.38227,-43.047141,347.444,-31.04443,5,J230946.55-310239.6,347.4439954,-31.0443524,0.0761,0.0764,-0.0181,16.8358218,-67.498313,335.7895845,-23.5193274,2907.014,68.669,3.48E+18,3478m303_ac51-007810,3478m303_ac51,7810,14.858,0.031,34.5,1.271,14.63,0.058,18.6,0.9333,12.4,0.517,2.1,0.9309,8.847,,-0.4,1.034,1.061,1,0,0,0,0,0,0,347.4439955,-31.0443536,0.0823,0.0816,-0.0213,17,221,303,223,1.269,0.9322,0.9308,1.034,1.06,1N000,0,,0,00nn,AACU,7,0,26,26,25,25,0,13,0,13,25.304,23.826,12.707,12.487,0,,0,,0,,0,,3.48E+18,0,180.61,5.2335,12.475,2.832,0.148,88.678,4.7738,34.787,3.8,0.143,173.72,82.787,2196.193,30.413,6.492,-8.2751,22.915,682.321,11.47,2.6,14.645,0.023,0,0.261,14.604,0.075,0,0.319,12.055,0.42,0,0.825,8.475,,32,0.576,15.365,0.027,0,15.378,0.082,0,12.795,,32,9.478,,32,14.906,0.023,0,14.923,0.075,0,12.88,0.42,0,9.051,,32,14.703,0.025,1,14.766,0.083,1,12.507,0.386,1,8.588,,32,14.592,0.028,1,14.715,0.098,1,12.364,0.417,1,8.19,,32,14.489,0.03,17,14.66,0.111,1,12.341,0.487,1,7.845,,32,14.358,0.032,17,14.559,0.119,1,11.566,,32,7.549,,32,14.218,0.033,17,14.41,0.119,1,11.454,,32,7.303,,32,14.084,0.033,17,14.252,0.118,1,11.307,,32,7.144,,32,14.87,0.082,0.016,0.747,25,1.19,55342.22901,55524.3414,55433.65674,14.641,0.193,0.039,0.819,24,0.1,55342.22901,55524.3414,55437.30856,12.398,1.093,0.303,0.757,10,0.02,55342.22901,55351.68841,55343.47566,,,,0.744,4,0.24,55342.22901,55351.68841,55343.47566,-15,-27,-7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28407E+13,114,347.444,-31.0444,0.213,0.235,PG+ELG,5305885
10,13,0.234603,-25.539311,183.134,1.00244,5,J121232.25+010008.9,183.1343919,1.0024988,0.0992,0.1077,0.0154,281.6586666,62.256712,182.4776656,2.1662207,1763.987,707.659,1.83E+18,1830p015_ac51-005121,1830p015_ac51,5121,15.225,0.039,27.6,0.9075,14.865,0.082,13.2,1.05,11.867,,1.2,1.001,8.523,,1.2,1.193,1.009,1,0,0,0,0,0,0,183.1343792,1.0024902,0.1108,0.1191,0.0079,435,309,292,345,0.9031,1.049,1.001,1.193,1.007,2N000,0,,0,01nn,AAUU,3,3444,21,21,12,17,0,10,0,10,22.286,18.306,10.957,10.849,0,,0,,0,,0,,1.83E+18,0,128.81,4.669,18.471,3.054,0,71.481,5.4245,51.665,4.199,0.205,106.78,88.603,3095.116,32.547,4.421,23.575,19.09,1058.615,10.097,2.056,15.051,0.037,1,0.261,14.839,0.113,1,0.319,11.585,,32,0.825,7.895,,32,0.576,15.774,0.041,1,15.618,0.121,1,12.903,,32,8.867,,32,15.312,0.037,1,15.158,0.113,1,12.41,,32,8.471,,32,15.048,0.038,1,14.961,0.123,1,12.037,,32,8.085,,32,14.837,0.038,1,14.855,0.138,1,11.802,,32,7.731,,32,14.674,0.04,1,14.803,0.158,1,11.694,,32,7.481,,32,14.563,0.042,1,14.813,0.19,1,11.619,,32,7.294,,32,14.483,0.045,1,14.879,0.236,1,11.509,,32,7.077,,32,14.414,0.048,1,14.968,0.297,1,11.379,,32,6.852,,32,15.226,0.164,0.036,0.851,20,3.39,55364.35201,55554.07207,55463.71979,14.882,0.426,0.103,0.8,16,3.83,55364.35201,55554.07207,55486.91368,12.915,2.314,0.732,0.608,6,0.4,55364.35201,55365.34422,55364.84812,9.588,3.187,1.008,0.658,5,0.46,55364.35201,55365.34422,55364.84812,20,79,35,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.48452E+13,41,183.134,1.00244,0.214,0.744,PG+ELG,99508
33,36,0.145634,-127.273922,185.654,1.33724,5,J122236.89+012013.9,185.6537178,1.3372155,0.1223,0.1315,-0.0042,286.7271136,63.2985047,184.6591783,3.4735477,3088.18,1584.08,1.86E+18,1860p015_ac51-013941,1860p015_ac51,13941,15.484,0.048,22.8,0.9037,15.117,0.101,10.7,0.9342,11.684,,1.1,1.075,8.726,,-0.5,1.052,0.9479,1,0,0,0,0,0,0,185.6537143,1.3372017,0.1307,0.1408,0.0075,114,398,613,436,0.9004,0.9343,1.075,1.052,0.9466,1N000,0,,0,1nnn,AAUU,3,3322,23,23,8,23,0,6,0,8,23.77,23.818,5.679,7.82,0,,0,,0,,0,,1.86E+18,0,101.44,4.4453,20.968,3.193,0,56.668,5.2855,83.313,4.795,0.04,120.49,107.75,3131.815,31.171,0,-12.593,25.608,1068.208,11.897,2.969,15.406,0.083,1,0.261,15.016,0.142,1,0.319,11.688,,32,0.825,8.175,,32,0.576,16.049,0.086,0,15.834,0.161,0,12.829,,32,9.185,,32,15.667,0.083,1,15.335,0.142,1,12.513,,32,8.751,,32,15.522,0.092,1,15.15,0.16,1,12.238,,32,8.407,,32,15.442,0.104,1,15.139,0.209,1,12.007,,32,8.112,,32,15.378,0.117,1,15.231,0.28,1,11.823,,32,7.852,,32,15.314,0.13,1,15.341,0.361,1,11.673,,32,7.616,,32,15.238,0.14,17,15.35,0.415,1,12.052,,32,7.4,,32,15.128,0.146,17,15.19,0.405,1,11.874,,32,7.201,,32,15.463,0.178,0.037,0.804,22,4.4,55368.71803,55556.05574,55450.30445,15.125,0.529,0.11,0.756,22,2.14,55368.71803,55556.05574,55450.30445,12.834,2.198,0.897,0.763,4,0.16,55368.71803,55369.84255,55369.35746,,,,,2,1.48,55368.71803,55369.84255,55369.35471,24,-56,95,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.485E+13,54,185.654,1.33724,0.217,0.415,PG+ELG,273903
78,81,1.03507,-34.518443,33.895,-6.55139,5,J021534.79-063304.1,33.894966,-6.5511531,0.1311,0.1136,-0.011,170.9149496,-61.31561,29.3086501,-18.9689997,806.981,755.725,3.34E+17,0334m061_ac51-000056,0334m061_ac51,56,15.367,0.05,21.6,1.467,14.897,0.074,14.7,0.9599,12.85,,-0.3,0.9776,9.101,,-0.2,1.013,1.123,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,,0,nnnn,AAUU,3,100,35,35,23,36,0,24,0,24,36.878,37.079,27.094,26.901,0,,0,,0,,0,,3.34E+17,0,113.03,5.2255,14.22,2.89,0.16,69.393,4.7161,41.505,3.995,0.499,-14.937,57.412,2510.041,30.387,4.943,-3.0584,18.14,788.505,11.227,3.384,14.039,0.017,1,0.261,13.68,0.029,1,0.319,11.665,,32,0.825,8.45,,32,0.576,15.065,0.025,1,14.756,0.042,1,13.023,,32,9.458,,32,14.3,0.017,1,13.999,0.029,1,12.49,,32,9.026,,32,13.87,0.015,1,13.569,0.026,1,12.092,,32,8.681,,32,13.642,0.015,1,13.332,0.026,1,12.547,0.526,1,8.386,,32,13.515,0.016,1,13.201,0.027,1,11.644,,32,8.126,,32,13.428,0.017,1,13.119,0.029,1,11.54,,32,7.89,,32,13.351,0.018,1,13.056,0.032,1,11.468,,32,7.674,,32,13.266,0.019,1,12.988,0.034,1,11.378,,32,7.475,,32,15.365,0.168,0.028,0.755,34,2.09,55211.38883,55577.51249,55401.40343,14.933,0.378,0.063,0.664,35,6.29,55211.38883,55577.51249,55401.34355,,,,0.626,9,0.06,55211.38883,55399.57855,55321.05599,,,,0.522,10,0.22,55211.38883,55399.57855,55321.05599,4,22,-59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,8.99805E+12,91,33.895,-6.55139,0.217,0.749,PG+ELG,1126606
137,121,0.856015,92.169223,340.21,-30.82531,5,J224050.47-304931.1,340.2103167,-30.825319,0.0878,0.0874,-0.0206,17.6762738,-61.3013175,329.7840634,-20.7621033,3532.06,639.237,3.41E+18,3408m303_ac51-010948,3408m303_ac51,10948,15.025,0.036,30.3,1.055,14.886,0.071,15.4,0.7819,11.988,,1.4,0.9471,8.951,,-1,0.8871,0.9137,1,0,0,0,0,0,0,340.2103282,-30.8253233,0.0908,0.09,-0.0207,-590,259,241,263,1.051,0.7773,0.9465,0.887,0.9108,1N000,0,,0,00nn,AAUU,3,0,22,23,20,23,1,11,0,11,22.295,23.255,10.948,10.758,0,,0,,0,,0,,3.41E+18,0,154.84,5.1066,13.859,2.79,0.259,70.098,4.5641,38.998,3.739,0.293,103.24,75.4,2313.351,29.862,3.947,-20.222,20.826,721.213,10.882,1.966,14.852,0.03,1,0.261,14.848,0.105,1,0.319,11.765,,32,0.825,8.51,,32,0.576,15.547,0.033,0,15.596,0.113,0,12.947,,32,9.501,,32,15.113,0.03,1,15.167,0.105,1,12.59,,32,9.086,,32,14.926,0.033,1,15.049,0.12,1,12.337,,32,8.767,,32,14.823,0.036,1,15.072,0.152,1,12.122,,32,8.501,,32,14.747,0.04,1,15.14,0.194,1,11.905,,32,8.271,,32,14.676,0.044,1,15.161,0.234,1,11.703,,32,8.063,,32,14.607,0.047,1,15.105,0.259,1,11.548,,32,7.873,,32,14.536,0.05,1,15.019,0.276,1,11.463,,32,7.698,,32,15.029,0.176,0.037,0.743,21,10.84,55336.53956,55518.91909,55431.71713,14.883,0.321,0.067,0.722,22,1.58,55336.53956,55518.91909,55431.71713,14.163,4.134,1.246,0.522,6,1.01,55336.53956,55337.66408,55337.09881,,,,,2,0,55336.53956,55337.66408,55337.09881,12,-26,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.28228E+13,115,340.21,-30.8253,0.217,0.287,PG+ELG,5108875
105,102,0.239222,-162.005209,340.007,-34.1301,5,J224001.57-340748.5,340.0065752,-34.1301632,0.0804,0.0782,-0.0213,10.8395897,-61.0116318,328.1709052,-23.7155329,1814.534,3885.946,3.40E+18,3398m349_ac51-057384,3398m349_ac51,57384,14.884,0.033,33.3,1.05,14.654,0.06,18.1,1.059,11.757,0.262,4.1,0.9429,8.299,,1.7,1.046,1.032,1,0,0,0,0,0.002,0,340.0065731,-34.1301621,0.0975,0.0935,-0.0215,-151,245,161,244,1.05,1.059,0.9428,1.047,1.031,3N000,0,,0,00nn,AABU,7,0,26,26,23,26,0,12,0,12,28.021,27.805,14.974,15.262,0,,0,,0,,0,,3.40E+18,0,176.37,5.2994,13.345,2.878,0.189,86.757,4.7841,40.397,3.902,0.07,314.09,75.806,2158.707,29.922,2.283,35.174,20.364,666.554,11.16,1.927,14.722,0.025,1,0.261,14.618,0.108,1,0.319,12.05,0.381,1,0.825,8.189,,32,0.576,15.452,0.029,1,15.397,0.116,1,13.491,0.481,1,9.237,,32,14.983,0.025,1,14.937,0.108,1,12.875,0.381,1,8.765,,32,14.721,0.026,1,14.728,0.115,1,12.525,0.357,1,8.552,,32,14.543,0.027,1,14.592,0.126,1,12.29,0.354,1,8.494,,32,14.445,0.03,1,14.526,0.142,1,12.102,0.358,1,8.368,,32,14.407,0.034,1,14.557,0.172,1,11.933,0.357,1,8.135,,32,14.398,0.039,17,14.653,0.219,1,11.757,0.352,1,7.919,,32,14.381,0.044,17,14.758,0.277,1,11.586,0.344,1,7.721,,32,14.894,0.115,0.023,0.713,25,5.52,55334.95242,55517.46361,55432.99369,14.663,0.261,0.051,0.807,25,1.25,55334.95242,55517.46361,55432.99369,11.622,0.468,0.135,0.842,10,0.1,55334.95242,55336.07694,55335.51468,9.575,1.856,0.536,0.581,7,0.56,55334.95242,55336.07694,55335.51468,-3,22,-38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.29493E+13,126,340.007,-34.1301,0.218,0.3009,PG+ELG,5196710
